date,max_temperature,avg_temperature,min_temperature,max_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_wind_speed,min_wind_speed,max_pressure_sea,avg_pressure_sea,min_pressure_sea,precipitation
2009-09-27,21.2,17.45,13.7,100,82.5,65,16.1,14.3,12.5,24,14.0,4,100.63,100.26,99.9,0.0
2009-09-28,18.0,14.55,11.1,97,74.0,51,15.3,10.7,6.0,52,28.0,4,99.79,99.25,98.71,20.4
2009-09-29,16.2,11.7,7.2,95,82.0,69,11.9,8.3,4.7,54,38.0,22,101.01,100.01,99.01,2.4
2009-09-30,11.8,8.69,5.6,91,77.5,64,6.3,3.7,1.1,35,25.0,15,101.72,101.39,101.06,0.2
2009-10-01,12.0,7.2,2.4,90,74.5,59,5.5,3.5,1.4,22,13.0,4,101.78,101.63,101.49,0.0
2009-10-02,12.5,8.4,4.3,100,91.0,82,12.4,8.3,4.3,30,15.0,0,101.55,100.94,100.33,10.2
2009-10-03,17.2,12.64,8.1,97,77.5,58,12.0,9.4,6.9,20,10.0,0,101.02,100.79,100.57,2.6
2009-10-04,14.0,10.6,7.2,97,88.0,79,10.7,8.6,6.5,26,13.0,0,101.31,101.16,101.02,1.0
2009-10-05,17.0,11.45,5.9,95,74.5,54,9.8,7.6,5.4,35,20.5,6,101.58,101.42,101.27,0.0
2009-10-06,15.0,10.45,5.9,100,83.0,66,11.7,8.4,5.2,35,17.5,0,101.58,100.47,99.35,8.6
2009-10-07,13.4,10.05,6.7,99,80.5,62,13.3,9.0,4.7,59,36.0,13,101.55,100.38,99.21,0.6
2009-10-08,17.6,11.55,5.5,95,73.0,51,9.8,7.4,5.0,33,18.5,4,101.81,101.56,101.31,0.2
2009-10-09,11.4,9.35,7.3,100,91.0,82,10.9,8.9,6.9,30,15.0,0,101.31,101.03,100.76,20.0
2009-10-10,14.2,10.3,6.4,95,70.0,45,6.6,3.7,0.8,26,15.0,4,101.88,101.4,100.93,0.0
2009-10-11,10.2,5.0,-0.2,83,63.5,44,2.2,-0.7,-3.6,39,23.0,7,102.86,102.38,101.89,0.0
2009-10-12,6.7,3.05,-0.6,81,71.5,62,2.0,-0.6,-3.2,11,5.5,0,102.96,102.49,102.01,0.0
2009-10-13,10.7,6.55,2.4,91,69.0,47,3.8,1.4,-1.1,41,22.5,4,102.77,102.32,101.87,0.2
2009-10-14,7.3,3.05,-1.2,88,66.5,45,0.8,-2.0,-4.9,20,13.0,6,102.9,102.62,102.35,0.0
2009-10-15,4.5,1.9,-0.7,79,61.5,44,-3.0,-5.5,-8.0,33,22.0,11,102.28,102.02,101.76,0.0
2009-10-16,7.1,3.2,-0.7,74,58.0,42,-1.5,-4.0,-6.6,20,12.0,4,102.05,101.89,101.73,0.0
2009-10-17,8.6,4.45,0.3,77,56.0,35,-2.6,-5.2,-7.8,22,14.0,6,102.48,102.28,102.07,0.0
2009-10-18,9.8,4.55,-0.7,72,53.0,34,-2.9,-4.2,-5.4,20,12.0,4,102.67,102.49,102.32,0.0
2009-10-19,15.2,7.75,0.3,74,61.5,49,5.5,0.7,-4.1,32,16.0,0,102.29,101.92,101.55,0.0
2009-10-20,16.4,13.64,10.9,79,68.0,57,9.4,6.9,4.4,19,9.5,0,102.02,101.8,101.58,0.0
2009-10-21,14.4,11.95,9.5,99,88.5,78,11.6,10.3,9.1,11,5.5,0,102.13,101.82,101.51,2.8
2009-10-22,16.5,10.15,3.8,100,86.0,72,10.7,5.6,0.5,35,20.5,6,102.2,101.65,101.1,0.6
2009-10-23,11.0,6.95,2.9,100,87.0,74,9.5,4.5,-0.4,46,29.5,13,102.23,101.17,100.11,14.8
2009-10-24,13.5,9.85,6.2,100,82.5,65,11.8,7.7,3.6,35,19.5,4,100.94,100.44,99.95,0.0
2009-10-25,13.2,8.6,4.0,93,75.5,58,5.8,3.1,0.5,24,12.0,0,102.38,101.72,101.06,0.0
2009-10-26,11.8,8.8,5.8,92,80.0,68,6.6,5.8,4.9,30,15.0,0,102.67,102.26,101.86,0.0
2009-10-27,16.3,12.25,8.2,93,78.5,64,9.6,8.2,6.7,11,5.5,0,101.74,101.58,101.41,1.2
2009-10-28,13.0,11.3,9.6,99,92.5,86,10.4,9.4,8.4,24,12.0,0,102.14,101.61,101.09,2.2
2009-10-29,11.0,10.1,9.2,99,93.0,87,9.6,8.7,7.8,17,8.5,0,102.66,102.39,102.13,0.0
2009-10-30,15.0,12.35,9.7,99,90.5,82,12.0,10.1,8.2,19,12.5,6,102.07,101.13,100.2,2.6
2009-10-31,16.7,11.8,6.9,94,72.0,50,14.7,7.9,1.1,56,35.5,15,101.51,100.62,99.73,3.4
2009-11-01,10.7,7.4,4.1,78,65.5,53,2.6,1.1,-0.5,22,11.0,0,102.53,102.06,101.58,0.0
2009-11-02,10.4,5.75,1.1,93,80.5,68,6.7,3.7,0.7,20,10.0,0,102.47,102.03,101.59,1.6
2009-11-03,8.9,4.9,0.9,92,74.5,57,5.8,2.2,-1.4,33,22.0,11,102.6,102.08,101.57,0.0
2009-11-04,6.2,2.5,-1.2,97,80.5,64,3.6,0.9,-1.8,13,6.5,0,102.74,102.49,102.24,1.8
2009-11-05,7.5,4.4,1.3,97,78.5,60,3.7,-0.5,-4.7,43,24.5,6,102.45,102.07,101.69,1.6
2009-11-06,4.9,1.9,-1.1,75,65.5,56,-0.5,-2.6,-4.7,19,12.5,6,102.98,102.59,102.2,0.0
2009-11-07,16.1,10.3,4.5,86,66.5,47,7.9,4.5,1.0,28,17.5,7,102.13,101.46,100.79,0.0
2009-11-08,18.1,11.4,4.7,95,63.0,31,7.6,3.9,0.2,15,7.5,0,102.49,102.04,101.59,0.0
2009-11-09,19.1,11.5,3.9,92,78.5,65,12.2,7.7,3.2,26,13.0,0,102.7,102.33,101.97,0.0
2009-11-10,13.5,8.4,3.3,88,64.0,40,5.7,2.5,-0.7,24,15.5,7,103.29,103.03,102.77,0.0
2009-11-11,9.0,4.25,-0.5,88,66.5,45,1.6,-0.6,-2.7,17,8.5,0,103.45,103.22,102.99,0.0
2009-11-12,9.6,3.9,-1.8,87,69.5,52,3.2,-0.2,-3.6,15,7.5,0,102.99,102.66,102.34,0.0
2009-11-13,11.1,4.8,-1.5,92,69.5,47,3.6,0.6,-2.3,19,9.5,0,102.33,102.04,101.75,0.0
2009-11-14,15.8,9.7,3.6,100,78.0,56,8.5,4.3,0.1,19,9.5,0,101.75,101.51,101.28,0.0
2009-11-15,13.5,7.75,2.0,100,83.5,67,10.0,4.9,-0.2,35,17.5,0,102.19,101.73,101.26,0.0
2009-11-16,8.8,4.3,-0.2,86,68.5,51,0.7,-1.2,-3.2,20,13.0,6,102.68,102.43,102.18,0.0
2009-11-17,7.5,2.6,-2.3,91,75.0,59,1.1,-1.5,-4.1,17,11.5,6,102.92,102.81,102.69,0.0
2009-11-18,11.3,5.7,0.1,97,72.0,47,5.1,2.2,-0.7,24,12.0,0,102.84,102.67,102.51,0.0
2009-11-19,10.2,6.1,2.0,100,96.5,93,9.6,5.8,1.9,24,12.0,0,102.46,102.02,101.59,12.6
2009-11-20,10.4,7.05,3.7,96,82.5,69,6.4,5.0,3.6,46,25.0,4,101.92,101.76,101.6,1.2
2009-11-21,11.7,7.35,3.0,98,81.5,65,6.6,4.9,3.2,15,7.5,0,102.49,102.22,101.94,0.0
2009-11-22,11.0,6.9,2.8,93,82.0,71,5.5,4.5,3.6,13,8.5,4,102.92,102.72,102.53,0.0
2009-11-23,9.8,6.1,2.4,98,87.5,77,5.8,4.2,2.5,22,13.0,4,102.8,102.59,102.38,0.0
2009-11-24,7.8,7.0,6.2,100,94.5,89,7.6,6.2,4.9,11,7.5,4,102.35,102.05,101.75,1.2
2009-11-25,10.6,9.05,7.5,100,92.5,85,9.8,7.8,5.9,19,12.5,6,101.72,101.22,100.72,6.2
2009-11-26,9.5,5.4,1.3,98,80.5,63,7.7,3.4,-0.9,30,17.0,4,100.91,100.74,100.57,0.4
2009-11-27,7.1,4.25,1.4,92,81.0,70,2.7,1.4,0.1,35,17.5,0,100.92,100.65,100.38,0.4
2009-11-28,6.5,3.35,0.2,86,76.5,67,1.8,0.2,-1.4,28,14.0,0,101.2,101.07,100.95,0.0
2009-11-29,6.9,1.95,-3.0,100,93.0,86,6.2,1.6,-3.0,20,10.0,0,101.07,100.7,100.33,4.6
2009-11-30,5.5,2.4,-0.7,93,74.5,56,4.3,0.0,-4.2,28,17.5,7,101.08,100.71,100.34,0.6
2009-12-01,7.0,3.65,0.3,92,75.0,58,1.6,-1.2,-4.0,37,20.5,4,101.51,101.06,100.61,0.2
2009-12-02,10.2,5.19,0.2,100,84.0,68,7.0,4.3,1.6,33,19.5,6,101.46,100.49,99.52,15.6
2009-12-03,7.6,3.5,-0.6,100,86.5,73,7.1,2.9,-1.3,43,25.0,7,101.38,100.17,98.96,5.0
2009-12-04,3.3,-0.25,-3.8,86,69.0,52,-1.5,-4.7,-7.8,37,21.5,6,102.19,101.8,101.4,0.0
2009-12-05,0.9,-2.4,-5.7,79,64.5,50,-6.6,-8.0,-9.3,17,8.5,0,102.31,102.13,101.96,0.0
2009-12-06,2.7,-0.54,-3.8,80,64.0,48,-5.2,-6.5,-7.9,32,23.5,15,102.52,102.3,102.08,0.0
2009-12-07,1.6,-0.55,-2.7,91,78.5,66,-1.0,-3.5,-6.0,20,10.0,0,102.42,102.15,101.89,0.0
2009-12-08,2.1,-1.2,-4.5,86,70.0,54,-2.0,-5.2,-8.4,35,20.5,6,102.9,102.12,101.33,0.0
2009-12-09,6.1,2.59,-0.9,100,84.5,69,5.2,0.7,-3.8,54,31.5,9,101.02,99.51,98.01,26.2
2009-12-10,-0.8,-5.15,-9.5,96,81.5,67,-4.0,-9.2,-14.3,57,44.5,32,101.18,100.1,99.02,1.0
2009-12-11,-6.4,-8.3,-10.2,84,72.5,61,-11.4,-12.7,-14.0,50,31.5,13,102.61,101.92,101.22,0.0
2009-12-12,1.7,-3.4,-8.5,75,64.5,54,-4.6,-8.8,-13.1,32,19.5,7,103.19,102.77,102.35,0.0
2009-12-13,3.0,1.3,-0.4,97,75.5,54,1.4,-3.2,-7.9,26,16.0,6,102.27,101.63,101.0,0.8
2009-12-14,3.8,2.1,0.4,100,87.0,74,3.6,0.6,-2.4,13,6.5,0,101.91,101.33,100.75,2.6
2009-12-15,3.0,-1.0,-5.0,97,79.5,62,2.4,-3.4,-9.2,33,23.0,13,102.48,101.66,100.83,0.6
2009-12-16,-3.6,-4.95,-6.3,90,78.0,66,-6.7,-8.9,-11.2,39,23.0,7,102.89,102.69,102.48,0.4
2009-12-17,-4.7,-8.19,-11.7,79,66.5,54,-8.5,-12.1,-15.6,20,10.0,0,103.42,103.12,102.83,0.0
2009-12-18,-2.9,-5.0,-7.1,86,79.5,73,-6.0,-8.1,-10.2,19,12.5,6,102.78,102.33,101.87,0.0
2009-12-19,-3.3,-6.25,-9.2,70,45.0,20,-11.6,-17.4,-23.2,20,15.5,11,101.8,101.59,101.37,0.0
2009-12-20,1.1,-2.34,-5.8,78,65.0,52,-5.0,-9.4,-13.9,22,13.0,4,101.8,101.64,101.47,0.0
2009-12-21,-1.8,-4.25,-6.7,80,71.5,63,-6.2,-8.2,-10.2,22,14.0,6,102.12,101.94,101.76,0.0
2009-12-22,-5.7,-8.69,-11.7,83,69.0,55,-9.5,-13.6,-17.7,28,19.5,11,102.87,102.51,102.15,0.0
2009-12-23,-3.3,-6.6,-9.9,84,75.0,66,-8.3,-10.6,-12.9,33,22.0,11,103.08,102.92,102.75,0.0
2009-12-24,0.5,-3.4,-7.3,99,89.5,80,-0.5,-5.3,-10.2,28,17.5,7,103.28,102.97,102.67,0.4
2009-12-25,3.7,1.8,-0.1,99,89.5,80,3.2,0.8,-1.6,44,31.5,19,102.6,101.99,101.39,15.6
2009-12-26,4.4,0.85,-2.7,100,90.5,81,4.3,0.8,-2.7,32,16.0,0,101.55,101.44,101.33,10.6
2009-12-27,2.0,-0.1,-2.2,100,82.5,65,0.4,-2.4,-5.2,22,13.0,4,101.34,101.02,100.7,0.0
2009-12-28,-1.6,-6.5,-11.4,90,76.0,62,-3.6,-8.2,-12.7,56,31.5,7,101.4,100.78,100.15,0.6
2009-12-29,-5.2,-10.45,-15.7,86,71.0,56,-8.8,-13.8,-18.8,44,22.0,0,103.04,102.32,101.6,0.2
2009-12-30,-1.2,-5.0,-8.8,79,71.5,64,-7.0,-9.4,-11.8,20,12.0,4,102.97,102.38,101.78,0.0
2009-12-31,2.7,0.6,-1.5,97,81.0,65,1.4,-2.9,-7.2,13,10.0,7,101.7,101.48,101.27,0.6
2010-01-01,0.9,-4.75,-10.4,96,82.5,69,0.0,-6.3,-12.7,43,26.0,9,101.57,101.41,101.25,1.2
2010-01-02,-10.2,-13.9,-17.6,80,71.5,63,-13.1,-16.7,-20.3,39,28.0,17,101.93,101.75,101.57,0.0
2010-01-03,-8.3,-11.9,-15.5,83,76.0,69,-12.1,-14.9,-17.8,50,35.0,20,101.8,101.55,101.29,1.2
2010-01-04,-7.1,-9.89,-12.7,84,77.5,71,-10.9,-13.2,-15.6,35,25.0,15,101.56,101.44,101.32,0.4
2010-01-05,-3.6,-7.35,-11.1,88,82.0,76,-6.2,-10.2,-14.1,35,23.0,11,101.46,101.31,101.15,2.0
2010-01-06,-2.1,-6.2,-10.3,86,78.5,71,-6.5,-9.3,-12.2,32,22.5,13,101.68,101.44,101.21,0.0
2010-01-07,-3.0,-5.15,-7.3,90,83.5,77,-5.7,-7.9,-10.1,26,16.5,7,101.76,101.54,101.32,0.0
2010-01-08,-7.3,-9.5,-11.7,88,78.0,68,-10.0,-13.1,-16.1,35,27.5,20,102.29,101.78,101.26,0.8
2010-01-09,-8.7,-11.64,-14.6,76,64.5,53,-15.1,-17.4,-19.6,33,21.0,9,103.03,102.68,102.33,0.0
2010-01-10,-3.8,-9.69,-15.6,86,75.0,64,-9.2,-12.9,-16.6,33,18.5,4,102.97,102.56,102.14,0.0
2010-01-11,-4.7,-6.25,-7.8,90,75.0,60,-7.0,-10.5,-14.0,30,18.0,6,102.26,102.03,101.81,1.2
2010-01-12,-5.7,-7.4,-9.1,86,77.5,69,-7.7,-10.1,-12.5,32,19.5,7,102.7,102.49,102.28,0.0
2010-01-13,0.4,-2.84,-6.1,87,77.0,67,-5.1,-7.1,-9.1,30,18.5,7,102.45,102.11,101.77,0.0
2010-01-14,4.8,-0.6,-6.0,87,76.5,66,-0.1,-3.7,-7.3,30,15.0,0,102.03,101.8,101.57,0.0
2010-01-15,4.1,2.54,1.0,87,76.5,66,0.2,-1.0,-2.2,22,16.5,11,102.4,102.01,101.61,0.0
2010-01-16,2.0,-0.6,-3.2,91,81.0,71,-2.2,-3.2,-4.2,26,16.5,7,102.31,102.08,101.85,0.0
2010-01-17,2.7,0.55,-1.6,98,92.5,87,1.2,-0.9,-3.1,11,5.5,0,101.84,101.33,100.82,0.0
2010-01-18,1.0,-0.95,-2.9,98,88.0,78,0.6,-1.9,-4.5,22,15.5,9,101.43,101.13,100.84,0.0
2010-01-19,2.0,-0.89,-3.8,93,84.0,75,-1.3,-3.0,-4.8,20,13.0,6,101.44,101.31,101.17,0.2
2010-01-20,-1.8,-4.75,-7.7,82,70.0,58,-6.4,-8.2,-9.9,28,18.5,9,102.39,101.92,101.45,0.0
2010-01-21,0.9,-4.0,-8.9,85,75.5,66,-2.9,-6.8,-10.6,26,16.0,6,102.55,102.19,101.82,0.0
2010-01-22,3.1,-1.09,-5.3,90,63.5,37,-2.1,-6.5,-10.8,24,15.5,7,102.35,101.98,101.61,0.0
2010-01-23,1.5,-1.14,-3.8,90,80.0,70,-0.7,-4.0,-7.4,20,13.5,7,102.59,102.07,101.56,0.0
2010-01-24,6.0,2.35,-1.3,100,80.5,61,5.8,1.6,-2.7,22,14.0,6,101.57,100.58,99.6,6.2
2010-01-25,6.7,3.45,0.2,100,89.0,78,6.2,1.6,-3.0,39,19.5,0,99.58,99.08,98.59,10.8
2010-01-26,0.3,-0.8,-1.9,86,78.0,70,-2.5,-4.2,-5.9,43,29.0,15,101.04,100.31,99.57,0.2
2010-01-27,-1.9,-3.84,-5.8,88,71.5,55,-5.5,-8.6,-11.6,37,25.0,13,101.78,101.46,101.14,0.2
2010-01-28,-3.9,-8.79,-13.7,77,62.0,47,-7.7,-13.2,-18.8,52,34.5,17,102.86,101.97,101.09,0.0
2010-01-29,-9.5,-13.6,-17.7,78,57.0,36,-16.9,-20.3,-23.7,37,18.5,0,103.27,103.06,102.86,0.0
2010-01-30,-9.4,-14.2,-19.0,76,52.0,28,-15.6,-20.9,-26.2,15,9.5,4,103.29,102.73,102.17,0.0
2010-01-31,-4.1,-8.8,-13.5,86,74.0,62,-7.7,-13.2,-18.6,32,19.0,6,102.12,101.89,101.67,0.0
2010-02-01,-3.3,-7.1,-10.9,76,63.0,50,-10.6,-12.8,-14.9,37,21.5,6,102.58,102.35,102.11,0.0
2010-02-02,-1.2,-5.55,-9.9,95,76.0,57,-4.5,-8.1,-11.6,13,6.5,0,102.53,102.15,101.77,2.0
2010-02-03,0.6,-2.75,-6.1,94,78.5,63,-3.9,-6.8,-9.6,37,18.5,0,102.78,102.27,101.77,0.4
2010-02-04,0.4,-4.8,-10.0,85,70.0,55,-7.4,-9.4,-11.4,28,16.0,4,103.18,102.98,102.78,0.0
2010-02-05,0.1,-3.35,-6.8,82,64.5,47,-4.6,-9.8,-15.1,28,16.0,4,102.8,102.39,101.99,0.0
2010-02-06,-5.4,-8.69,-12.0,70,58.5,47,-14.0,-15.5,-17.0,32,23.5,15,102.05,101.9,101.75,0.0
2010-02-07,-2.2,-7.05,-11.9,78,59.5,41,-11.7,-13.7,-15.7,32,24.5,17,102.19,102.07,101.94,0.0
2010-02-08,0.9,-5.25,-11.4,83,65.5,48,-7.9,-10.7,-13.4,28,17.0,6,102.34,102.18,102.02,0.0
2010-02-09,-3.8,-6.25,-8.7,86,72.5,59,-7.3,-9.5,-11.7,22,14.0,6,102.27,101.44,100.62,0.2
2010-02-10,-3.2,-5.4,-7.6,91,77.5,64,-6.2,-9.3,-12.4,44,29.5,15,100.93,100.56,100.19,3.2
2010-02-11,-1.4,-5.55,-9.7,85,67.5,50,-10.0,-11.6,-13.2,32,20.5,9,101.38,101.16,100.94,0.0
2010-02-12,-0.5,-6.0,-11.5,88,70.0,52,-8.7,-10.7,-12.7,24,12.0,0,101.47,101.33,101.19,0.0
2010-02-13,-1.2,-5.4,-9.6,91,73.0,55,-5.8,-9.4,-13.1,30,18.5,7,101.2,100.82,100.44,0.6
2010-02-14,-1.1,-2.45,-3.8,83,74.0,65,-4.0,-5.8,-7.6,41,28.0,15,100.65,100.53,100.4,0.0
2010-02-15,-1.4,-2.75,-4.1,87,73.5,60,-5.0,-7.0,-8.9,28,18.5,9,100.71,100.56,100.42,0.0
2010-02-16,0.6,-1.99,-4.6,90,73.5,57,-5.2,-7.0,-8.8,22,14.0,6,100.55,100.39,100.23,0.2
2010-02-17,0.6,-1.5,-3.6,96,85.0,74,-1.3,-4.2,-7.2,35,24.0,13,100.51,100.33,100.14,1.8
2010-02-18,1.4,-0.5,-2.4,86,78.0,70,-2.2,-4.0,-5.7,35,24.0,13,100.93,100.67,100.4,0.0
2010-02-19,4.1,1.04,-2.0,82,70.0,58,-3.7,-4.2,-4.6,48,30.5,13,101.82,101.38,100.95,0.0
2010-02-20,4.1,-0.75,-5.6,89,74.5,60,-2.9,-4.8,-6.7,24,15.0,6,101.99,101.89,101.8,0.0
2010-02-21,4.9,-0.39,-5.7,84,61.0,38,-5.5,-7.0,-8.6,24,15.0,6,102.04,101.89,101.75,0.0
2010-02-22,0.6,-2.75,-6.1,99,89.5,80,0.3,-3.6,-7.6,26,15.0,4,101.81,101.15,100.49,5.0
2010-02-23,0.7,-1.54,-3.8,100,90.0,80,0.6,-1.7,-4.0,19,9.5,0,101.26,100.87,100.48,0.6
2010-02-24,0.9,-2.25,-5.4,90,75.0,60,-3.2,-4.8,-6.5,13,6.5,0,101.41,101.26,101.11,0.0
2010-02-25,-0.4,-3.95,-7.5,91,84.5,78,-3.8,-7.1,-10.4,46,29.5,13,101.06,100.62,100.19,2.8
2010-02-26,-0.1,-3.2,-6.3,95,87.0,79,-1.2,-5.2,-9.3,57,28.5,0,100.3,100.02,99.74,6.2
2010-02-27,2.2,0.75,-0.7,99,93.0,87,0.6,-0.8,-2.3,33,21.0,9,100.42,100.22,100.01,1.8
2010-02-28,3.1,1.65,0.2,94,85.0,76,-0.3,-0.9,-1.6,26,18.5,11,101.25,100.86,100.46,0.0
2010-03-01,2.5,0.6,-1.3,79,71.5,64,-1.8,-3.5,-5.3,35,27.0,19,101.86,101.58,101.29,0.0
2010-03-02,3.0,-0.19,-3.4,78,68.0,58,-4.2,-5.5,-6.8,22,14.5,7,101.84,101.58,101.32,0.0
2010-03-03,4.4,0.65,-3.1,78,60.0,42,-5.2,-7.3,-9.4,26,20.5,15,101.31,101.18,101.06,0.0
2010-03-04,3.8,-0.25,-4.3,68,55.0,42,-6.7,-10.2,-13.6,32,25.5,19,102.08,101.69,101.31,0.0
2010-03-05,3.9,-0.09,-4.1,70,53.0,36,-7.0,-9.3,-11.6,30,21.5,13,102.71,102.42,102.13,0.0
2010-03-06,9.0,2.5,-4.0,70,49.5,29,-4.5,-7.8,-11.0,22,15.5,9,102.81,102.51,102.22,0.0
2010-03-07,11.3,4.3,-2.7,79,50.5,22,-3.1,-6.8,-10.4,30,18.0,6,102.19,101.91,101.62,0.0
2010-03-08,14.2,7.0,-0.2,75,53.5,32,-1.8,-3.8,-5.8,33,16.5,0,101.61,101.47,101.32,0.0
2010-03-09,13.0,6.45,-0.1,84,64.5,45,1.0,-1.9,-4.9,15,7.5,0,101.59,101.48,101.38,0.0
2010-03-10,9.0,3.55,-1.9,90,68.0,46,-0.3,-1.4,-2.4,24,12.0,0,101.54,101.42,101.29,0.0
2010-03-11,12.2,8.64,5.1,52,48.5,45,1.1,-1.6,-4.2,33,19.5,6,101.52,101.38,101.23,0.0
2010-03-12,7.5,6.3,5.1,97,77.0,57,5.8,2.5,-0.8,35,26.0,17,101.44,101.37,101.29,21.6
2010-03-13,6.7,5.35,4.0,87,73.0,59,3.2,0.8,-1.7,50,39.0,28,101.23,100.96,100.69,20.6
2010-03-14,5.8,4.55,3.3,90,84.5,79,3.1,2.4,1.6,43,26.0,9,101.21,100.88,100.55,4.0
2010-03-15,13.2,8.1,3.0,94,68.5,43,3.3,-0.8,-4.8,24,12.0,0,101.91,101.57,101.22,0.0
2010-03-16,16.0,8.44,0.9,57,37.5,18,-3.9,-6.8,-9.7,22,13.0,4,102.15,101.99,101.83,0.0
2010-03-17,17.7,10.6,3.5,48,37.0,26,-1.4,-4.5,-7.7,28,17.5,7,102.01,101.67,101.33,0.0
2010-03-18,18.7,10.95,3.2,61,46.0,31,2.7,-2.0,-6.8,39,22.5,6,101.28,100.93,100.59,0.0
2010-03-19,19.1,11.1,3.1,80,60.5,41,6.5,3.7,0.9,35,19.5,4,101.25,100.96,100.67,0.0
2010-03-20,5.3,2.04,-1.2,77,66.5,56,1.8,-2.5,-6.9,26,20.5,15,102.31,101.81,101.32,0.0
2010-03-21,5.3,1.85,-1.6,85,76.5,68,0.4,-2.2,-4.7,20,10.0,0,102.3,102.11,101.92,0.0
2010-03-22,7.9,3.55,-0.8,92,62.5,33,2.4,-3.5,-9.5,30,18.5,7,101.91,101.49,101.07,4.0
2010-03-23,3.7,1.95,0.2,94,86.0,78,2.3,0.6,-1.2,28,20.5,13,101.16,100.89,100.63,3.6
2010-03-24,15.4,6.7,-2.0,84,52.5,21,-1.4,-4.7,-8.0,30,18.0,6,101.61,101.39,101.17,0.0
